섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Financials,Regional Banks,KEY,KeyCorp,s&p500,2026-06-12,22.70,22.75,0.33,1.47,"10,148,300",230.87,N/A
Health Care,Health Care Distributors,CAH,Cardinal Health,s&p500,2026-06-15,226.40,227.72,1.32,0.58,"3,027,600",689.45,N/A
Health Care,Health Care Equipment,EW,Edwards Lifesciences,s&p500,2026-06-01,88.16,88.58,2.30,2.67,"5,638,100",499.42,N/A
Industrials,Aerospace & Defense,GD,General Dynamics,s&p500,2026-06-12,360.22,364.11,4.58,1.27,"1,127,700",410.61,N/A
Industrials,Aerospace & Defense,GE,GE Aerospace,s&p500,2026-06-15,342.26,351.73,9.47,2.77,"5,208,900","1,832.13",N/A
Industrials,Aerospace & Defense,HWM,Howmet Aerospace,s&p500,2026-05-11,273.58,277.42,6.98,2.58,"2,841,200",788.21,N/A
Industrials,Aerospace & Defense,TDG,TransDigm Group,s&p500,2026-04-14,"1,296.58","1,301.20",23.85,1.87,"484,800",630.82,N/A
Industrials,Construction Machinery & Heavy Transportation Equipment,CAT,Caterpillar Inc.,s&p500,2026-06-04,940.48,945.46,11.53,1.23,"2,833,000","2,678.49",N/A
Industrials,Construction Machinery & Heavy Transportation Equipment,WAB,Wabtec,s&p500,2026-04-09,270.61,272.12,3.23,1.2,"743,000",202.19,N/A
Industrials,Electrical Components & Equipment,EMR,Emerson Electric,s&p500,2026-05-06,147.39,148.81,2.29,1.56,"4,229,600",629.41,N/A
Industrials,Electrical Components & Equipment,ROK,Rockwell Automation,s&p500,2026-06-15,463.57,466.31,2.74,0.59,"636,900",296.99,N/A
Industrials,Industrial Conglomerates,MMM,3M,s&p500,2026-06-12,158.32,161.63,3.40,2.15,"3,430,500",554.47,N/A
Industrials,Industrial Machinery & Supplies & Components,IEX,IDEX Corporation,s&p500,2026-06-09,222.14,223.81,1.77,0.8,"610,500",136.64,N/A
Industrials,Industrial Machinery & Supplies & Components,NDSN,Nordson Corporation,s&p500,2026-06-15,292.24,292.90,0.66,0.23,"241,900",70.85,N/A
Industrials,Industrial Machinery & Supplies & Components,SNA,Snap-on,s&p500,2026-04-23,388.10,389.39,2.76,0.71,"306,900",119.50,N/A
Industrials,Passenger Airlines,LUV,Southwest Airlines,s&p500,2026-06-15,46.08,47.43,1.35,2.93,"11,449,000",543.03,N/A
Information Technology,Electronic Components,APH,Amphenol,s&p500,2026-06-15,158.59,158.81,0.22,0.14,"8,222,200","1,305.77",N/A
Information Technology,"Technology Hardware, Storage & Peripherals",STX,Seagate Technology,s&p500,2026-06-15,"1,018.80","1,031.34",12.54,1.23,"5,796,900","5,978.57",N/A
Information Technology,"Technology Hardware, Storage & Peripherals",WDC,Western Digital,s&p500,2026-06-15,653.53,681.08,27.55,4.22,"15,820,200","10,774.82",N/A
Real Estate,Hotel & Resort REITs,HST,Host Hotels & Resorts,s&p500,2026-06-12,24.89,24.90,0.09,0.36,"11,725,500",291.96,N/A
Utilities,Multi-Utilities,D,Dominion Energy,s&p500,2026-06-15,68.15,68.50,0.35,0.51,"6,131,000",419.97,N/A
Utilities,Multi-Utilities,PNW,Pinnacle West Capital,s&p500,2026-04-09,103.53,103.85,0.58,0.56,"966,100",100.33,N/A
