섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Financials,Asset Management & Custody Banks,APO,Apollo Global Management,s&p500,2026-05-14,134.95,136.11,2.23,1.67,"3,186,400",433.70,N/A
Financials,Asset Management & Custody Banks,ARES,Ares Management,s&p500,2026-06-12,134.90,135.36,0.46,0.34,"2,319,700",313.99,N/A
Financials,Asset Management & Custody Banks,BEN,Franklin Resources,s&p500,2026-05-14,32.35,32.51,0.38,1.18,"3,360,200",109.24,N/A
Financials,Asset Management & Custody Banks,IVZ,Invesco,s&p500,2026-06-12,28.92,29.10,0.18,0.62,"3,339,800",97.19,N/A
Financials,Asset Management & Custody Banks,TROW,T. Rowe Price,s&p500,2026-06-12,108.34,108.61,0.27,0.25,"2,013,100",218.64,N/A
Financials,Consumer Finance,AXP,American Express,s&p500,2026-04-22,332.90,335.38,9.94,3.05,"3,353,000","1,124.53",N/A
Financials,Diversified Banks,C,Citigroup,s&p500,2026-06-12,139.83,141.21,1.38,0.99,"12,775,600","1,804.04",N/A
Financials,Investment Banking & Brokerage,HOOD,Robinhood Markets,s&p500,2026-05-29,94.30,98.12,4.93,5.29,"36,576,900","3,588.93",N/A
Financials,Investment Banking & Brokerage,IBKR,Interactive Brokers,s&p500,2026-06-12,90.81,92.76,1.95,2.15,"3,530,200",327.46,N/A
Financials,Life & Health Insurance,GL,Globe Life,s&p500,2026-06-12,166.76,167.39,0.63,0.38,"688,100",115.18,N/A
Financials,Life & Health Insurance,PRU,Prudential Financial,s&p500,2026-06-12,108.50,108.69,0.19,0.18,"2,198,400",238.94,N/A
Financials,Property & Casualty Insurance,CINF,Cincinnati Financial,s&p500,2026-06-12,169.01,169.34,0.33,0.2,"748,100",126.68,N/A
Health Care,Health Care Distributors,CAH,Cardinal Health,s&p500,2026-06-12,223.85,226.40,2.55,1.14,"2,397,200",542.73,N/A
Health Care,Health Care Services,DVA,DaVita,s&p500,2026-06-12,208.66,209.75,1.09,0.52,"846,300",177.51,N/A
Health Care,Managed Health Care,HUM,Humana,s&p500,2026-06-12,379.22,380.26,1.04,0.27,"1,784,600",678.61,N/A
Industrials,Aerospace & Defense,GE,GE Aerospace,s&p500,2026-06-12,335.30,342.26,6.96,2.08,"5,252,700","1,797.79",N/A
Industrials,Air Freight & Logistics,FDX,FedEx,s&p500,2026-06-01,338.49,338.75,0.44,0.13,"1,956,300",662.70,N/A
Industrials,Electrical Components & Equipment,ROK,Rockwell Automation,s&p500,2026-06-02,463.41,463.57,4.23,0.92,"498,300",231.00,N/A
Industrials,Industrial Machinery & Supplies & Components,NDSN,Nordson Corporation,s&p500,2026-06-09,290.13,292.24,4.03,1.4,"815,900",238.44,N/A
Industrials,Industrial Machinery & Supplies & Components,SWK,Stanley Black & Decker,s&p500,2026-06-12,83.62,84.80,1.18,1.41,"1,428,900",121.17,N/A
Industrials,Passenger Airlines,DAL,Delta Air Lines,s&p500,2026-06-12,83.06,84.07,1.01,1.22,"9,785,300",822.65,N/A
Industrials,Passenger Airlines,LUV,Southwest Airlines,s&p500,2026-06-12,45.47,46.08,0.61,1.34,"6,768,900",311.91,N/A
Industrials,Passenger Airlines,UAL,United Airlines Holdings,s&p500,2026-06-12,115.52,119.97,4.45,3.85,"7,737,200",928.23,N/A
Information Technology,Electronic Components,APH,Amphenol,s&p500,2026-06-09,154.07,158.59,4.79,3.11,"9,036,400","1,433.08",N/A
Information Technology,Electronic Manufacturing Services,JBL,Jabil,s&p500,2026-06-12,384.82,385.63,0.81,0.21,"1,210,900",466.96,N/A
Information Technology,Semiconductor Materials & Equipment,AMAT,Applied Materials,s&p500,2026-06-12,567.25,585.78,18.53,3.27,"11,664,400","6,832.77",N/A
Information Technology,Semiconductor Materials & Equipment,LRCX,Lam Research,s&p500,2026-06-12,366.81,388.92,22.11,6.03,"13,459,800","5,234.79",N/A
Information Technology,Semiconductor Materials & Equipment,TER,Teradyne,s&p500,2026-04-24,417.92,432.41,29.21,7.24,"4,558,000","1,970.92",N/A
Information Technology,Semiconductors,AMD,Advanced Micro Devices,s&p500,2026-06-03,542.52,547.26,35.69,6.98,"33,482,400","18,323.58",N/A
Information Technology,Semiconductors,MU,Micron Technology,s&p500,2026-06-03,"1,079.57","1,087.99",106.38,10.84,"44,994,600","48,953.67",N/A
Information Technology,"Technology Hardware, Storage & Peripherals",SNDK,Sandisk,s&p500,2026-06-12,"1,980.10","2,107.86",127.76,6.45,"9,156,400","19,300.41",N/A
Information Technology,"Technology Hardware, Storage & Peripherals",STX,Seagate Technology,s&p500,2026-06-03,940.69,"1,018.80",87.76,9.43,"5,774,200","5,882.75",N/A
Information Technology,"Technology Hardware, Storage & Peripherals",WDC,Western Digital,s&p500,2026-06-03,594.11,653.53,90.60,16.09,"9,522,900","6,223.50",N/A
Materials,Paper & Plastic Packaging Products & Materials,PKG,Packaging Corporation of America,s&p500,2026-06-09,227.33,229.96,3.23,1.42,"669,300",153.91,N/A
Materials,Paper & Plastic Packaging Products & Materials,SW,Smurfit Westrock,s&p500,2026-06-12,43.32,44.51,1.19,2.75,"7,661,900",341.03,N/A
Materials,Specialty Chemicals,PPG,PPG Industries,s&p500,2026-06-12,119.34,121.53,2.19,1.84,"1,588,500",193.05,N/A
Utilities,Multi-Utilities,D,Dominion Energy,s&p500,2026-06-12,67.91,68.15,0.24,0.35,"7,790,000",530.89,N/A
