섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Industrials,Industrial Machinery & Supplies & Components,SWK,Stanley Black & Decker,s&p500,2026-06-29,93.65,94.38,0.73,0.78,"845,008",79.75,N/A
Industrials,Passenger Airlines,DAL,Delta Air Lines,s&p500,2026-06-29,93.17,93.75,0.58,0.62,"3,112,173",291.77,N/A
Industrials,Passenger Airlines,UAL,United Airlines Holdings,s&p500,2026-06-26,136.11,136.30,1.11,0.82,"2,307,410",314.50,N/A
Information Technology,Communications Equipment,FFIV,"F5, Inc.",s&p500,2026-06-29,410.56,422.53,11.97,2.92,"455,280",192.37,N/A
Information Technology,Electronic Components,APH,Amphenol,s&p500,2026-06-29,166.42,175.73,9.31,5.59,"5,078,043",892.36,N/A
Information Technology,Electronic Equipment & Instruments,TDY,Teledyne Technologies,s&p500,2026-04-08,660.31,665.74,24.52,3.82,"184,526",122.85,N/A
Information Technology,Semiconductor Materials & Equipment,AMAT,Applied Materials,s&p500,2026-06-29,694.64,733.60,38.96,5.61,"7,645,697","5,608.88",N/A
Information Technology,Semiconductor Materials & Equipment,LRCX,Lam Research,s&p500,2026-06-29,410.91,434.75,23.84,5.8,"7,117,668","3,094.41",N/A
Information Technology,Semiconductor Materials & Equipment,TER,Teradyne,s&p500,2026-06-25,471.96,479.54,16.33,3.53,"1,896,245",909.33,N/A
Information Technology,Semiconductors,AMD,Advanced Micro Devices,s&p500,2026-06-22,551.63,580.33,40.84,7.57,"19,435,692","11,279.02",N/A
Information Technology,Semiconductors,INTC,Intel,s&p500,2026-06-22,140.94,141.98,10.26,7.79,"66,720,108","9,472.59",N/A
Information Technology,Systems Software,PANW,Palo Alto Networks,s&p500,2026-06-29,332.00,340.25,8.25,2.48,"3,774,415","1,284.24",N/A
Materials,Paper & Plastic Packaging Products & Materials,AMCR,Amcor,s&p500,2026-06-26,43.03,43.57,0.63,1.46,"1,387,776",60.46,N/A
Real Estate,Health Care REITs,WELL,Welltower,s&p500,2026-06-29,227.73,228.32,0.59,0.26,"960,433",219.28,N/A
Real Estate,Multi-Family Residential REITs,UDR,"UDR, Inc.",s&p500,2026-06-29,40.13,40.20,0.07,0.17,"1,193,735",47.99,N/A
Utilities,Electric Utilities,EVRG,Evergy,s&p500,2026-06-26,87.21,87.32,0.31,0.36,"1,020,514",89.11,N/A
Utilities,Multi-Utilities,PNW,Pinnacle West Capital,s&p500,2026-06-26,108.08,108.10,0.24,0.22,"290,758",31.43,N/A
