섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Financials,Asset Management & Custody Banks,TROW,T. Rowe Price,s&p500,2026-06-16,108.94,110.27,3.93,3.7,"3,716,700",409.84,N/A
Financials,Consumer Finance,SYF,Synchrony Financial,s&p500,2026-06-25,78.52,78.66,0.14,0.18,"2,966,264",233.33,N/A
Financials,Insurance Brokers,AJG,Arthur J. Gallagher & Co.,s&p500,2026-04-21,224.46,226.01,8.15,3.74,"1,159,876",262.14,N/A
Financials,Life & Health Insurance,AFL,Aflac,s&p500,2026-06-23,118.79,120.15,1.92,1.62,"1,403,041",168.58,N/A
Financials,Life & Health Insurance,GL,Globe Life,s&p500,2026-06-25,176.40,179.31,2.91,1.65,"456,206",81.80,N/A
Financials,Multi-line Insurance,L,Loews Corporation,s&p500,2026-04-30,112.54,113.25,2.35,2.12,"521,495",59.06,N/A
Financials,Property & Casualty Insurance,ALL,Allstate,s&p500,2026-06-24,233.54,239.61,8.01,3.46,"1,251,451",299.86,N/A
Financials,Property & Casualty Insurance,CB,Chubb Limited,s&p500,2026-06-24,335.15,341.44,10.62,3.21,"1,555,050",530.96,N/A
Financials,Property & Casualty Insurance,CINF,Cincinnati Financial,s&p500,2026-06-24,178.45,184.08,6.35,3.57,"1,300,715",239.44,N/A
Financials,Property & Casualty Insurance,PGR,Progressive Corporation,s&p500,2026-06-24,220.50,224.34,8.80,4.08,"3,204,153",718.82,N/A
Financials,Property & Casualty Insurance,TRV,Travelers Companies (The),s&p500,2026-06-24,320.74,327.37,9.08,2.85,"2,194,910",718.55,N/A
Financials,Property & Casualty Insurance,WRB,W. R. Berkley Corporation,s&p500,2026-06-24,70.05,71.27,1.98,2.86,"1,458,846",103.97,N/A
Financials,Regional Banks,MTB,M&T Bank,s&p500,2026-06-25,236.77,237.26,0.49,0.21,"670,589",159.10,N/A
Financials,Regional Banks,RF,Regions Financial Corporation,s&p500,2026-06-25,29.98,30.06,0.08,0.27,"7,791,350",234.21,N/A
Financials,Transaction & Payment Processing Services,V,Visa Inc.,s&p500,2026-04-29,334.17,336.23,5.71,1.73,"16,633,762","5,592.77",N/A
Financials,Transaction & Payment Processing Services,XYZ,"Block, Inc.",s&p500,2026-06-01,76.10,77.82,3.74,5.05,"11,644,558",906.18,N/A
Health Care,Biotechnology,ABBV,AbbVie,s&p500,2026-06-25,243.14,253.35,10.21,4.2,"52,526,686","13,307.64",N/A
Health Care,Biotechnology,AMGN,Amgen,s&p500,2026-06-12,355.20,358.33,5.51,1.56,"3,054,687","1,094.59",N/A
Health Care,Biotechnology,BIIB,Biogen,s&p500,2026-05-13,204.53,216.03,14.07,6.97,"2,164,635",467.63,N/A
Health Care,Biotechnology,INCY,Incyte,s&p500,2026-06-12,108.53,113.75,6.22,5.78,"3,788,192",430.91,N/A
Health Care,Biotechnology,MRNA,Moderna,s&p500,2026-06-18,63.96,67.27,7.52,12.59,"14,417,066",969.84,N/A
Health Care,Biotechnology,VRTX,Vertex Pharmaceuticals,s&p500,2026-06-25,480.18,491.34,11.16,2.32,"5,669,334","2,785.57",N/A
Health Care,Health Care Distributors,CAH,Cardinal Health,s&p500,2026-06-25,234.75,237.92,3.17,1.35,"1,396,117",332.16,N/A
Health Care,Health Care Distributors,HSIC,Henry Schein,s&p500,2026-06-25,83.69,84.95,1.26,1.51,"1,903,440",161.70,N/A
Health Care,Health Care Equipment,BAX,Baxter International,s&p500,2026-06-25,21.55,22.04,0.49,2.27,"10,258,396",226.10,N/A
Health Care,Health Care Equipment,EW,Edwards Lifesciences,s&p500,2026-06-25,89.72,90.78,1.06,1.18,"14,298,608","1,298.03",N/A
Health Care,Health Care Services,DGX,Quest Diagnostics,s&p500,2026-06-25,206.24,209.88,3.64,1.76,"1,265,560",265.62,N/A
Health Care,Health Care Services,DVA,DaVita,s&p500,2026-06-25,213.36,217.04,3.68,1.72,"477,887",103.72,N/A
Health Care,Health Care Supplies,WST,West Pharmaceutical Services,s&p500,2026-06-25,346.56,350.85,4.29,1.24,"663,756",232.88,N/A
Health Care,Life Sciences Tools & Services,CRL,Charles River Laboratories,s&p500,2026-06-25,212.71,215.75,3.04,1.43,"1,035,754",223.46,N/A
Health Care,Life Sciences Tools & Services,IQV,IQVIA,s&p500,2026-06-04,186.88,191.14,4.71,2.53,"1,016,816",194.35,N/A
Health Care,Life Sciences Tools & Services,TECH,Bio-Techne,s&p500,2026-06-25,70.70,71.00,0.30,0.42,"12,242,821",869.24,N/A
Health Care,Managed Health Care,HUM,Humana,s&p500,2026-06-15,380.26,383.84,8.73,2.33,"1,670,545",641.22,N/A
Health Care,Managed Health Care,UNH,UnitedHealth Group,s&p500,2026-06-25,415.53,427.89,12.36,2.97,"6,812,847","2,915.15",N/A
Health Care,Pharmaceuticals,JNJ,Johnson & Johnson,s&p500,2026-06-25,244.88,254.66,9.78,3.99,"16,242,949","4,136.43",N/A
Health Care,Pharmaceuticals,LLY,Lilly (Eli),s&p500,2026-06-11,"1,160.95","1,208.12",80.43,7.13,"7,701,171","9,303.94",N/A
Health Care,Pharmaceuticals,MRK,Merck & Co.,s&p500,2026-06-25,125.45,128.66,3.21,2.56,"18,469,862","2,376.33",N/A
Industrials,Building Products,MAS,Masco,s&p500,2026-06-25,79.72,79.97,0.25,0.31,"1,856,111",148.43,N/A
Industrials,Passenger Airlines,DAL,Delta Air Lines,s&p500,2026-06-25,92.11,92.57,0.46,0.5,"7,110,923",658.26,N/A
Industrials,Passenger Airlines,UAL,United Airlines Holdings,s&p500,2026-06-25,134.61,136.11,1.50,1.11,"5,971,335",812.76,N/A
Industrials,Rail Transportation,CSX,CSX Corporation,s&p500,2026-06-12,47.57,47.66,0.22,0.46,"19,368,305",923.09,N/A
Information Technology,Systems Software,FTNT,Fortinet,s&p500,2026-06-25,149.93,151.35,1.42,0.95,"9,168,698","1,387.68",N/A
Information Technology,Systems Software,PANW,Palo Alto Networks,s&p500,2026-06-01,300.48,304.20,11.11,3.79,"7,110,661","2,163.06",N/A
Materials,Paper & Plastic Packaging Products & Materials,AMCR,Amcor,s&p500,2026-06-25,42.86,43.03,0.17,0.4,"1,874,024",80.64,N/A
Materials,Paper & Plastic Packaging Products & Materials,PKG,Packaging Corporation of America,s&p500,2026-06-25,241.09,241.55,0.46,0.19,"432,043",104.36,N/A
Materials,Paper & Plastic Packaging Products & Materials,SW,Smurfit Westrock,s&p500,2026-06-25,46.84,46.98,0.14,0.3,"4,979,270",233.93,N/A
Materials,Specialty Chemicals,ECL,Ecolab,s&p500,2026-06-25,281.20,283.65,2.45,0.87,"1,234,111",350.06,N/A
Materials,Specialty Chemicals,PPG,PPG Industries,s&p500,2026-06-25,122.40,123.24,0.84,0.69,"1,552,822",191.37,N/A
Real Estate,Health Care REITs,DOC,Healthpeak Properties,s&p500,2026-06-25,21.23,21.55,0.32,1.51,"10,203,218",219.88,N/A
Real Estate,Health Care REITs,WELL,Welltower,s&p500,2026-06-25,223.73,227.33,3.60,1.61,"3,000,987",682.21,N/A
Real Estate,Multi-Family Residential REITs,AVB,AvalonBay Communities,s&p500,2026-06-05,189.72,190.12,3.99,2.14,"778,949",148.09,N/A
Real Estate,Multi-Family Residential REITs,CPT,Camden Property Trust,s&p500,2026-06-09,115.40,116.31,2.72,2.39,"547,419",63.67,N/A
Real Estate,Multi-Family Residential REITs,EQR,Equity Residential,s&p500,2026-06-05,68.19,68.38,1.21,1.8,"3,391,071",231.88,N/A
Real Estate,Multi-Family Residential REITs,ESS,Essex Property Trust,s&p500,2026-06-25,285.57,295.34,9.77,3.42,"362,804",107.15,N/A
Real Estate,Multi-Family Residential REITs,MAA,Mid-America Apartment Communities,s&p500,2026-06-10,139.78,140.72,2.64,1.91,"481,315",67.73,N/A
Real Estate,Multi-Family Residential REITs,UDR,"UDR, Inc.",s&p500,2026-06-12,39.40,39.98,0.88,2.25,"2,604,144",104.11,N/A
Real Estate,Office REITs,ARE,Alexandria Real Estate Equities,s&p500,2026-06-25,53.29,55.22,1.93,3.62,"1,431,934",79.07,N/A
Real Estate,Office REITs,BXP,"BXP, Inc.",s&p500,2026-06-09,66.61,67.40,1.73,2.63,"946,247",63.78,N/A
Real Estate,Retail REITs,REG,Regency Centers,s&p500,2026-04-20,81.12,81.81,1.56,1.94,"2,604,457",213.07,N/A
Real Estate,Retail REITs,SPG,Simon Property Group,s&p500,2026-06-25,225.49,226.89,1.40,0.62,"1,690,753",383.61,N/A
Real Estate,Single-Family Residential REITs,INVH,Invitation Homes,s&p500,2026-06-05,30.04,30.46,0.55,1.84,"9,723,532",296.18,N/A
Utilities,Electric Utilities,AEP,American Electric Power,s&p500,2026-06-25,137.00,138.69,1.69,1.23,"7,716,033","1,070.14",N/A
Utilities,Electric Utilities,ES,Eversource Energy,s&p500,2026-06-25,72.08,73.48,1.40,1.94,"2,055,440",151.03,N/A
Utilities,Electric Utilities,EVRG,Evergy,s&p500,2026-06-25,86.66,87.21,0.55,0.63,"2,594,778",226.29,N/A
Utilities,Electric Utilities,LNT,Alliant Energy,s&p500,2026-06-25,76.19,77.25,1.06,1.39,"2,702,692",208.78,N/A
Utilities,Electric Utilities,SO,Southern Company,s&p500,2026-04-09,96.79,97.16,1.25,1.3,"8,116,237",788.57,N/A
Utilities,Electric Utilities,WEC,WEC Energy Group,s&p500,2026-04-09,117.77,118.85,1.78,1.52,"1,072,852",127.51,N/A
Utilities,Multi-Utilities,AEE,Ameren,s&p500,2026-06-25,114.53,118.32,3.79,3.31,"3,974,659",470.28,N/A
Utilities,Multi-Utilities,CNP,CenterPoint Energy,s&p500,2026-06-25,44.22,45.04,0.82,1.85,"11,079,227",499.01,N/A
Utilities,Multi-Utilities,DTE,DTE Energy,s&p500,2026-06-25,152.81,154.43,1.62,1.06,"782,002",120.76,N/A
Utilities,Multi-Utilities,NI,NiSource,s&p500,2026-04-30,48.28,49.08,1.27,2.66,"6,294,288",308.92,N/A
Utilities,Multi-Utilities,PNW,Pinnacle West Capital,s&p500,2026-06-25,107.28,108.08,0.80,0.75,"1,456,102",157.38,N/A
