섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Financials,Regional Banks,FITB,Fifth Third Bancorp,s&p500,2026-06-25,56.41,56.74,0.43,0.77,"1,149,842",65.25,N/A
Financials,Regional Banks,HBAN,Huntington Bancshares,s&p500,2026-06-25,17.90,17.92,0.13,0.72,"2,032,309",36.42,N/A
Financials,Regional Banks,MTB,M&T Bank,s&p500,2026-06-26,237.26,239.29,2.03,0.86,"162,674",38.93,N/A
Financials,Regional Banks,RF,Regions Financial Corporation,s&p500,2026-06-26,30.06,30.41,0.35,1.16,"1,788,457",54.39,N/A
Financials,Transaction & Payment Processing Services,V,Visa Inc.,s&p500,2026-06-26,336.23,344.92,8.69,2.58,"2,416,554",833.52,N/A
Financials,Transaction & Payment Processing Services,XYZ,"Block, Inc.",s&p500,2026-06-26,77.82,78.41,0.59,0.75,"954,261",74.82,N/A
Health Care,Biotechnology,ABBV,AbbVie,s&p500,2026-06-26,253.35,253.94,0.59,0.23,"2,108,904",535.54,N/A
Health Care,Biotechnology,AMGN,Amgen,s&p500,2026-06-26,358.33,361.07,2.74,0.76,"378,804",136.77,N/A
Health Care,Biotechnology,BIIB,Biogen,s&p500,2026-06-26,216.03,217.22,1.19,0.55,"281,393",61.13,N/A
Health Care,Biotechnology,INCY,Incyte,s&p500,2026-06-26,113.75,114.48,0.73,0.64,"248,495",28.45,N/A
Health Care,Biotechnology,MRNA,Moderna,s&p500,2026-06-26,67.27,69.39,2.12,3.15,"2,224,234",154.34,N/A
Health Care,Biotechnology,VRTX,Vertex Pharmaceuticals,s&p500,2026-06-26,491.34,494.10,2.76,0.56,"283,347",140.00,N/A
Health Care,Health Care Distributors,CAH,Cardinal Health,s&p500,2026-06-26,237.92,240.32,2.40,1.01,"192,591",46.28,N/A
Health Care,Health Care Equipment,EW,Edwards Lifesciences,s&p500,2026-06-26,90.78,91.83,1.05,1.16,"763,512",70.11,N/A
Health Care,Health Care Services,DVA,DaVita,s&p500,2026-06-26,217.04,219.68,2.64,1.22,"140,167",30.79,N/A
Health Care,Life Sciences Tools & Services,CRL,Charles River Laboratories,s&p500,2026-06-26,215.75,220.58,4.83,2.24,"134,972",29.77,N/A
Health Care,Life Sciences Tools & Services,IQV,IQVIA,s&p500,2026-06-26,191.14,192.98,1.84,0.96,"182,181",35.16,N/A
Health Care,Life Sciences Tools & Services,TECH,Bio-Techne,s&p500,2026-06-26,71.00,71.07,0.07,0.1,"3,405,912",242.06,N/A
Health Care,Pharmaceuticals,JNJ,Johnson & Johnson,s&p500,2026-06-26,254.66,256.24,1.58,0.62,"1,781,346",456.45,N/A
Health Care,Pharmaceuticals,LLY,Lilly (Eli),s&p500,2026-06-26,"1,208.12","1,223.56",15.44,1.28,"1,094,755","1,339.50",N/A
Health Care,Pharmaceuticals,MRK,Merck & Co.,s&p500,2026-06-26,128.66,128.77,0.11,0.09,"1,697,635",218.61,N/A
Industrials,Aerospace & Defense,AXON,Axon Enterprise,s&p500,2026-06-04,513.20,518.13,53.30,11.47,"628,066",325.42,N/A
Industrials,Aerospace & Defense,GE,GE Aerospace,s&p500,2026-06-25,371.36,374.13,5.13,1.39,"742,728",277.88,N/A
Industrials,Aerospace & Defense,TDG,TransDigm Group,s&p500,2026-06-25,"1,332.56","1,340.35",15.79,1.19,"62,009",83.11,N/A
Industrials,Passenger Airlines,DAL,Delta Air Lines,s&p500,2026-06-26,92.57,92.71,0.14,0.15,"1,126,750",104.46,N/A
Industrials,Passenger Airlines,UAL,United Airlines Holdings,s&p500,2026-06-26,136.11,136.13,0.02,0.02,"904,132",123.08,N/A
Industrials,Rail Transportation,CSX,CSX Corporation,s&p500,2026-06-26,47.66,48.11,0.45,0.94,"1,679,143",80.78,N/A
Information Technology,Semiconductor Materials & Equipment,AMAT,Applied Materials,s&p500,2026-06-25,668.00,670.19,43.35,6.92,"3,977,079","2,665.40",N/A
Information Technology,Systems Software,FTNT,Fortinet,s&p500,2026-06-26,151.35,156.42,5.07,3.35,"1,649,854",258.06,N/A
Information Technology,Systems Software,PANW,Palo Alto Networks,s&p500,2026-06-26,304.20,325.37,21.17,6.96,"2,500,646",813.64,N/A
Real Estate,Multi-Family Residential REITs,AVB,AvalonBay Communities,s&p500,2026-06-26,190.12,190.16,0.04,0.02,"78,868",15.00,N/A
Real Estate,Multi-Family Residential REITs,UDR,"UDR, Inc.",s&p500,2026-06-26,39.98,40.00,0.02,0.05,"273,458",10.94,N/A
Utilities,Multi-Utilities,DTE,DTE Energy,s&p500,2026-06-26,154.43,154.60,0.17,0.11,"124,908",19.31,N/A
