섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Financials,Regional Banks,RF,Regions Financial Corporation,s&p500,2026-06-09,28.60,28.89,0.31,1.08,"11,409,700",329.63,N/A
Health Care,Biotechnology,AMGN,Amgen,s&p500,2026-04-09,352.93,354.06,16.33,4.84,"4,726,000","1,673.29",N/A
Health Care,Biotechnology,INCY,Incyte,s&p500,2026-06-10,105.39,107.83,2.44,2.32,"2,318,300",249.98,N/A
Health Care,Health Care Distributors,CAH,Cardinal Health,s&p500,2026-06-10,216.30,221.16,4.86,2.25,"2,834,100",626.79,N/A
Health Care,Health Care Distributors,HSIC,Henry Schein,s&p500,2026-06-09,80.03,80.22,1.37,1.74,"1,704,100",136.70,N/A
Health Care,Health Care Equipment,BAX,Baxter International,s&p500,2026-06-10,20.31,20.49,0.18,0.89,"7,525,800",154.20,N/A
Health Care,Health Care Services,CVS,CVS Health,s&p500,2026-05-13,98.11,100.48,2.46,2.51,"14,114,900","1,418.27",N/A
Health Care,Health Care Services,DVA,DaVita,s&p500,2026-05-12,200.54,203.83,5.29,2.66,"849,700",173.19,N/A
Health Care,Managed Health Care,HUM,Humana,s&p500,2026-06-10,364.46,368.69,4.23,1.16,"1,097,700",404.71,N/A
Health Care,Pharmaceuticals,LLY,Lilly (Eli),s&p500,2026-06-08,"1,149.15","1,160.95",24.58,2.16,"2,762,200","3,206.78",N/A
Industrials,Aerospace & Defense,GD,General Dynamics,s&p500,2026-03-26,353.64,358.86,17.79,5.22,"1,708,900",613.26,N/A
Industrials,Aerospace & Defense,GE,GE Aerospace,s&p500,2026-06-09,330.44,332.76,14.05,4.41,"4,449,300","1,480.55",N/A
Industrials,Air Freight & Logistics,EXPD,Expeditors International,s&p500,2026-06-09,166.34,166.44,1.73,1.05,"1,352,200",225.06,N/A
Industrials,Cargo Ground Transportation,JBHT,J.B. Hunt,s&p500,2026-06-08,288.17,289.14,8.39,2.99,"683,900",197.74,N/A
Industrials,Industrial Conglomerates,MMM,3M,s&p500,2026-06-10,156.85,157.91,1.06,0.68,"4,873,700",769.61,N/A
Industrials,Industrial Machinery & Supplies & Components,SWK,Stanley Black & Decker,s&p500,2026-05-08,81.07,83.13,5.66,7.31,"1,807,600",150.27,N/A
Industrials,Passenger Airlines,LUV,Southwest Airlines,s&p500,2026-05-27,43.68,44.29,3.07,7.45,"6,343,900",280.97,N/A
Industrials,Rail Transportation,CSX,CSX Corporation,s&p500,2026-06-09,47.28,47.37,0.96,2.07,"11,140,900",527.74,N/A
Information Technology,Semiconductor Materials & Equipment,AMAT,Applied Materials,s&p500,2026-06-04,501.70,552.64,55.63,11.19,"12,406,800","6,856.49",N/A
Information Technology,Semiconductor Materials & Equipment,LRCX,Lam Research,s&p500,2026-06-03,343.71,362.52,40.72,12.65,"14,962,100","5,424.06",N/A
Information Technology,"Technology Hardware, Storage & Peripherals",SNDK,Sandisk,s&p500,2026-06-03,"1,831.50","1,881.51",238.28,14.5,"13,514,400","25,427.48",N/A
Materials,Paper & Plastic Packaging Products & Materials,SW,Smurfit Westrock,s&p500,2026-06-04,42.28,42.69,3.74,9.6,"9,006,000",384.47,N/A
Materials,Specialty Chemicals,PPG,PPG Industries,s&p500,2026-06-09,116.36,118.24,5.27,4.66,"1,975,300",233.56,N/A
Materials,Steel,STLD,Steel Dynamics,s&p500,2026-06-04,276.85,279.55,11.21,4.18,"805,100",225.07,N/A
Real Estate,Health Care REITs,DOC,Healthpeak Properties,s&p500,2026-06-09,20.50,20.50,0.03,0.15,"6,968,800",142.86,N/A
Real Estate,Retail REITs,FRT,Federal Realty Investment Trust,s&p500,2026-06-09,124.44,124.72,1.10,0.89,"1,501,900",187.32,N/A
Real Estate,Retail REITs,KIM,Kimco Realty,s&p500,2026-06-10,25.38,25.75,0.37,1.46,"17,408,200",448.26,N/A
Real Estate,Retail REITs,SPG,Simon Property Group,s&p500,2026-06-10,212.82,214.86,2.04,0.96,"1,896,200",407.42,N/A
Real Estate,Self-Storage REITs,EXR,Extra Space Storage,s&p500,2026-06-10,149.60,150.26,0.66,0.44,"1,307,000",196.39,N/A
Real Estate,Self-Storage REITs,PSA,Public Storage,s&p500,2026-06-10,323.87,324.71,0.84,0.26,"1,117,000",362.70,N/A
