섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
"영화, 비디오물, 방송프로그램 제작 및 배급업",콘텐츠 배급 및 제작,322780,코퍼스코리아,kosdaq,2026-05-29,"2,455","2,720",625,29.83,"1,247,016","3,391",244
의료용 기기 제조업,정밀 체성분 분석기,041830,인바디,kosdaq,2026-06-30,"57,800","62,000","4,200",7.27,"264,211","16,381","8,358"
자동차 신품 부품 제조업,자동차 신품 부품,097780,에코볼트,kosdaq,2026-06-30,"1,544","1,548",4,0.26,"12,130",18,314
전자부품 제조업,"센서, 캐니스터",311320,지오엘리먼트,kosdaq,2026-06-22,"11,220","11,250",600,5.63,"153,208","1,723","1,419"
"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",131290,티에스이,kosdaq,2026-06-12,"270,500","276,000","31,500",12.88,"179,307","49,488","30,529"
통신 및 방송 장비 제조업,"핸드폰 충전기, 핸즈프리",061040,알에프텍,kosdaq,2026-06-04,"8,090","8,130",330,4.23,"27,909",226,735
특수 목적용 기계 제조업,300mm Poly Etch System,089970,브이엠,kosdaq,2026-06-30,"109,300","119,700","10,400",9.52,"811,406","97,125","29,652"
특수 목적용 기계 제조업,"Descum, Reflow",031980,피에스케이홀딩스,kosdaq,2026-06-30,"160,000","166,500","6,500",4.06,"289,981","48,281","35,901"
특수 목적용 기계 제조업,"LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등",064290,인텍플러스,kosdaq,2026-06-18,"48,100","48,500","1,500",3.19,"390,164","18,922","6,245"
특수 목적용 기계 제조업,"드라이스트립, 드라이클리닝",319660,피에스케이,kosdaq,2026-06-30,"196,100","211,500","15,400",7.85,"771,932","163,263","61,264"
특수 목적용 기계 제조업,실리콘질화막증착용LP-CVD,084370,유진테크,kosdaq,2026-06-12,"196,100","206,500","20,800",11.2,"639,964","132,152","47,321"
플라스틱제품 제조업,"고강성 PVC DC, HDPE 등",060260,뉴보텍,kosdaq,2026-06-30,"1,631","1,803",172,10.55,"1,322,823","2,385",240
