섹터A,섹터B,종목코드,종목명,시장구분,기존최고가달성일,기존최고가,당일종가,대비,등락률,종료일 거래량,종료일 거래금액(백만원),종료일 시가총액(억원)
Industrials,Building Products,LII,Lennox International,s&p500,2026-06-24,551.75,570.73,18.98,3.44,"509,000",290.50,N/A
Industrials,Building Products,MAS,Masco,s&p500,2026-06-24,78.05,79.72,1.67,2.14,"2,098,800",167.32,N/A
Industrials,Building Products,TT,Trane Technologies,s&p500,2026-04-30,492.54,503.46,20.31,4.2,"1,955,100",984.31,N/A
Industrials,Construction Machinery & Heavy Transportation Equipment,CAT,Caterpillar Inc.,s&p500,2026-06-22,"1,022.28","1,057.01",62.56,6.29,"4,642,100","4,906.75",N/A
Industrials,Construction Machinery & Heavy Transportation Equipment,CMI,Cummins,s&p500,2026-06-22,724.93,727.59,32.72,4.71,"914,700",665.53,N/A
Industrials,Construction Machinery & Heavy Transportation Equipment,WAB,Wabtec,s&p500,2026-06-22,276.75,282.45,9.97,3.66,"898,400",253.75,N/A
Industrials,Electrical Components & Equipment,ROK,Rockwell Automation,s&p500,2026-06-22,478.08,479.39,19.02,4.13,"696,400",333.85,N/A
Industrials,Industrial Conglomerates,MMM,3M,s&p500,2026-06-24,165.91,167.97,2.06,1.24,"2,381,800",400.07,N/A
Industrials,Industrial Machinery & Supplies & Components,DOV,Dover Corporation,s&p500,2026-06-22,229.40,230.73,6.42,2.86,"681,700",157.29,N/A
Industrials,Industrial Machinery & Supplies & Components,GWW,W. W. Grainger,s&p500,2026-06-18,"1,365.41","1,374.78",32.21,2.4,"311,500",428.24,N/A
Industrials,Industrial Machinery & Supplies & Components,IEX,IDEX Corporation,s&p500,2026-06-22,225.36,228.07,5.91,2.66,"419,700",95.72,N/A
Industrials,Industrial Machinery & Supplies & Components,NDSN,Nordson Corporation,s&p500,2026-06-24,296.11,304.64,8.53,2.88,"323,100",98.43,N/A
Industrials,Industrial Machinery & Supplies & Components,SNA,Snap-on,s&p500,2026-06-24,392.14,400.95,8.81,2.25,"336,200",134.80,N/A
Industrials,Industrial Machinery & Supplies & Components,SWK,Stanley Black & Decker,s&p500,2026-06-24,89.66,92.31,2.65,2.96,"2,484,300",229.33,N/A
Industrials,Passenger Airlines,DAL,Delta Air Lines,s&p500,2026-06-24,90.65,92.11,1.46,1.61,"11,815,600","1,088.33",N/A
Industrials,Passenger Airlines,LUV,Southwest Airlines,s&p500,2026-06-24,50.94,52.09,1.15,2.26,"7,781,500",405.34,N/A
Industrials,Passenger Airlines,UAL,United Airlines Holdings,s&p500,2026-06-24,130.54,134.61,4.07,3.12,"7,326,000",986.15,N/A
Industrials,Trading Companies & Distributors,URI,United Rentals,s&p500,2026-06-09,"1,094.17","1,139.51",55.79,5.15,"759,600",865.57,N/A
Information Technology,Electronic Components,GLW,Corning Inc.,s&p500,2026-06-22,209.83,228.01,22.18,10.78,"25,620,300","5,841.68",N/A
Information Technology,Semiconductor Materials & Equipment,AMAT,Applied Materials,s&p500,2026-06-22,640.18,668.00,79.03,13.42,"16,477,800","11,007.17",N/A
Information Technology,Semiconductor Materials & Equipment,TER,Teradyne,s&p500,2026-06-22,457.00,471.96,44.76,10.48,"7,025,300","3,315.66",N/A
Information Technology,Semiconductors,MU,Micron Technology,s&p500,2026-06-22,"1,211.38","1,213.56",165.05,15.74,"82,143,900","99,686.56",N/A
Information Technology,Systems Software,FTNT,Fortinet,s&p500,2026-06-04,149.67,149.93,4.65,3.2,"6,546,900",981.58,N/A
Information Technology,"Technology Hardware, Storage & Peripherals",SNDK,Sandisk,s&p500,2026-06-22,"2,273.73","2,335.00",420.54,21.97,"14,852,900","34,681.52",N/A
Materials,Construction Materials,VMC,Vulcan Materials Company,s&p500,2026-06-24,307.29,312.97,5.68,1.85,"1,111,600",347.90,N/A
Materials,Paper & Plastic Packaging Products & Materials,AMCR,Amcor,s&p500,2026-06-24,41.71,42.86,1.15,2.76,"3,416,000",146.41,N/A
Materials,Paper & Plastic Packaging Products & Materials,IP,International Paper,s&p500,2026-06-24,38.30,39.02,0.72,1.88,"6,966,300",271.83,N/A
Materials,Paper & Plastic Packaging Products & Materials,PKG,Packaging Corporation of America,s&p500,2026-06-24,237.85,241.09,3.24,1.36,"427,400",103.04,N/A
Materials,Paper & Plastic Packaging Products & Materials,SW,Smurfit Westrock,s&p500,2026-06-24,46.56,46.84,0.28,0.6,"8,959,000",419.64,N/A
Materials,Specialty Chemicals,ECL,Ecolab,s&p500,2026-06-24,276.29,281.20,4.91,1.78,"1,954,300",549.55,N/A
Materials,Specialty Chemicals,PPG,PPG Industries,s&p500,2026-06-15,121.53,122.40,1.42,1.17,"1,672,100",204.67,N/A
Real Estate,Health Care REITs,DOC,Healthpeak Properties,s&p500,2026-06-24,20.82,21.23,0.41,1.97,"6,778,700",143.91,N/A
Real Estate,Health Care REITs,WELL,Welltower,s&p500,2026-06-24,221.43,223.73,2.30,1.04,"2,824,200",631.86,N/A
Real Estate,Multi-Family Residential REITs,ESS,Essex Property Trust,s&p500,2026-06-05,285.43,285.57,3.92,1.39,"329,700",94.15,N/A
Real Estate,Office REITs,ARE,Alexandria Real Estate Equities,s&p500,2026-06-12,53.17,53.29,2.05,4.0,"1,748,400",93.17,N/A
Real Estate,Retail REITs,SPG,Simon Property Group,s&p500,2026-06-24,222.15,225.49,3.34,1.5,"2,932,200",661.18,N/A
Real Estate,Timber REITs,WY,Weyerhaeuser,s&p500,2026-04-20,25.44,25.76,0.46,1.82,"4,795,600",123.53,N/A
Utilities,Electric Utilities,AEP,American Electric Power,s&p500,2026-04-09,136.16,137.00,2.04,1.51,"4,483,400",614.23,N/A
Utilities,Electric Utilities,ES,Eversource Energy,s&p500,2026-06-24,71.71,72.08,0.37,0.52,"1,933,700",139.38,N/A
Utilities,Electric Utilities,EVRG,Evergy,s&p500,2026-06-24,85.82,86.66,0.84,0.98,"2,708,400",234.71,N/A
Utilities,Electric Utilities,LNT,Alliant Energy,s&p500,2026-06-24,75.59,76.19,0.60,0.79,"2,744,600",209.11,N/A
Utilities,Electric Utilities,VST,Vistra Corp.,s&p500,2026-06-22,167.26,167.77,4.90,3.01,"3,633,200",609.54,N/A
Utilities,Multi-Utilities,AEE,Ameren,s&p500,2026-04-09,114.32,114.53,1.21,1.07,"2,000,200",229.08,N/A
Utilities,Multi-Utilities,CNP,CenterPoint Energy,s&p500,2026-04-09,43.89,44.22,0.36,0.82,"6,740,100",298.05,N/A
Utilities,Multi-Utilities,D,Dominion Energy,s&p500,2026-06-24,69.26,69.51,0.25,0.36,"4,209,000",292.57,N/A
Utilities,Multi-Utilities,DTE,DTE Energy,s&p500,2026-04-30,151.69,152.81,1.71,1.13,"918,700",140.39,N/A
Utilities,Multi-Utilities,PNW,Pinnacle West Capital,s&p500,2026-06-24,105.37,107.28,1.91,1.81,"1,510,400",162.04,N/A
